Latitude,Longitude,Description_encoded,Weapon_encoded,HourBin_encoded,Inside/Outside_encoded,cluster
1.111905013372079,1.208443620533492,-0.24600022868480334,-0.24588444686849403,1.501281736536086,-0.913351755556901,0
-0.06675311759696097,-0.5075733198111514,-0.24600022868480334,-0.24588444686849403,0.6012159870616108,-0.913351755556901,1
-0.023494787976037098,-1.3192712248614906,-0.24600022868480334,-0.24588444686849403,0.6012159870616108,-0.913351755556901,1
-0.14678978414272775,0.16603490014725897,-0.24600022868480334,-0.24588444686849403,0.6012159870616108,-0.913351755556901,1
0.24498707157455704,1.8827735635846026,-0.24600022868480334,-0.24588444686849403,0.6012159870616108,-0.913351755556901,1
0.09244454080573475,-0.6752536517082249,2.427013592639776,-1.3272071777128318,1.501281736536086,1.0948684271048086,2
0.09244454080573475,-0.6752536517082249,2.427013592639776,-1.3272071777128318,1.501281736536086,1.0948684271048086,2
-0.11964386879360782,0.8735641054680398,-0.7806029929497191,1.9167610148201817,1.501281736536086,1.0948684271048086,3
-0.10388172439726436,0.8052409860152882,-0.7806029929497191,0.8354382839758439,1.501281736536086,1.0948684271048086,4
0.6640849775788786,1.8207053776028292,-0.24600022868480334,-0.24588444686849403,-1.1989155118873394,1.0948684271048086,5
-0.1674557067957667,1.3551939827385049,-0.24600022868480334,-0.24588444686849403,-1.1989155118873394,1.0948684271048086,5
-0.02331965303824464,-0.38993245568258883,2.427013592639776,-1.3272071777128318,-1.1989155118873394,1.0948684271048086,6
0.4533976474815024,1.7211075907948439,-0.24600022868480334,-0.24588444686849403,-1.1989155118873394,-0.913351755556901,7
-0.49320669098632586,-0.4308300976089795,-0.24600022868480334,-0.24588444686849403,-1.1989155118873394,-0.913351755556901,7
0.25514489796328405,1.312131171534014,-0.24600022868480334,-0.24588444686849403,-0.2988497624128642,-0.913351755556901,8
-0.45187484568037234,1.0405227142720714,2.427013592639776,-1.3272071777128318,-0.2988497624128642,1.0948684271048086,9
-0.05221691776491581,-0.3030851101809075,-0.7806029929497191,1.9167610148201817,-0.2988497624128642,1.0948684271048086,10
-1.077281708338752,-0.13083386536294475,-0.24600022868480334,-0.24588444686849403,-0.2988497624128642,1.0948684271048086,11
-0.17270975492779825,1.0657830225206741,2.427013592639776,-1.3272071777128318,-0.2988497624128642,1.0948684271048086,9
-0.07480932473292516,-0.3978714097036564,-0.24600022868480334,-0.24588444686849403,-0.2988497624128642,-0.913351755556901,8
-0.030325050547702972,-0.632671989232087,-0.7806029929497191,0.8354382839758439,-0.2988497624128642,-0.913351755556901,12
0.2369308644387173,1.2534310266520774,-0.24600022868480334,-0.24588444686849403,-0.2988497624128642,-0.913351755556901,8
0.2484897703292862,1.17307918898538,-0.24600022868480334,-0.24588444686849403,-0.2988497624128642,-0.913351755556901,8
0.671090375088337,1.2907200531139424,-0.24600022868480334,-0.24588444686849403,-0.2988497624128642,-0.913351755556901,8
0.6278320454674131,0.5420526315027656,-0.24600022868480334,-0.24588444686849403,1.501281736536086,-0.913351755556901,0
-0.2075616075374219,-0.5484709617372002,-0.24600022868480334,-0.24588444686849403,1.501281736536086,-0.913351755556901,0
-0.1420611408238247,1.37107189078064,-0.7806029929497191,0.8354382839758439,1.501281736536086,1.0948684271048086,4
-0.07726121386127291,0.07124860062451,-0.24600022868480334,-0.24588444686849403,0.6012159870616108,1.0948684271048086,13
0.05566620388101628,0.35993783774964067,-0.24600022868480334,-0.24588444686849403,0.6012159870616108,-0.913351755556901,1
-0.1401346565087299,0.41310477225364084,2.427013592639776,-1.3272071777128318,0.6012159870616108,1.0948684271048086,14
-0.12227089285962359,0.9094096857445046,-0.7806029929497191,1.9167610148201817,0.6012159870616108,-0.913351755556901,15
-0.06290014896677133,-1.3568008256877029,2.427013592639776,-1.3272071777128318,-1.1989155118873394,1.0948684271048086,6
0.23815680900289116,-0.2025250259155328,-0.24600022868480334,-0.24588444686849403,-1.1989155118873394,-0.913351755556901,7
-0.1616762538503578,-0.34590734702105086,-0.7806029929497191,1.9167610148201817,-1.1989155118873394,1.0948684271048086,16
-0.35817765399114937,1.2984184327706627,-0.7806029929497191,1.9167610148201817,-1.1989155118873394,1.0948684271048086,16
-0.6728951371042681,-0.8123810393424227,-0.24600022868480334,-0.24588444686849403,-1.1989155118873394,1.0948684271048086,5
0.447793329473886,0.2810294462690269,-0.24600022868480334,-0.24588444686849403,-1.1989155118873394,1.0948684271048086,5
0.6989368301885023,0.18431855183184145,-0.7806029929497191,1.9167610148201817,-1.1989155118873394,1.0948684271048086,16
-1.392874866140584,0.44558231143026933,-0.7806029929497191,1.9167610148201817,-1.1989155118873394,1.0948684271048086,83
-0.35835278892894185,1.3032299200562412,-0.24600022868480334,-0.24588444686849403,-1.1989155118873394,-0.913351755556901,7
-0.36763494062895546,-0.12193261388482986,-0.24600022868480334,-0.24588444686849403,-1.1989155118873394,-0.913351755556901,7
-0.2075616075374219,-0.5484709617372002,-0.24600022868480334,-0.24588444686849403,-1.1989155118873394,-0.913351755556901,7
0.3052334901561227,0.6965013733648404,-0.24600022868480334,-0.24588444686849403,-1.1989155118873394,1.0948684271048086,5
0.6618082233883233,0.690968162986562,-0.24600022868480334,-0.24588444686849403,-0.2988497624128642,-0.913351755556901,8
0.3921004192735554,-1.0060434025804572,-0.24600022868480334,-0.24588444686849403,-0.2988497624128642,-0.913351755556901,8
-0.0080829134551541,0.6962607990004932,2.427013592639776,-1.3272071777128318,-0.2988497624128642,1.0948684271048086,9
-0.36150521780821054,0.15208158701956026,-0.7806029929497191,0.8354382839758439,-0.2988497624128642,1.0948684271048086,17
0.6558536355052464,-1.2836662189493728,-0.7806029929497191,1.9167610148201817,-0.2988497624128642,-0.913351755556901,18
0.12309315490970828,0.013751327563967899,2.427013592639776,-1.3272071777128318,-0.2988497624128642,1.0948684271048086,9
0.9752997619373927,1.610683957594307,-0.24600022868480334,-0.24588444686849403,-0.2988497624128642,-0.913351755556901,8
-0.032952074613843176,1.0378763962652768,-0.7806029929497191,1.9167610148201817,-0.2988497624128642,-0.913351755556901,18
-0.032952074613843176,1.0378763962652768,-0.7806029929497191,-0.24588444686849403,-0.2988497624128642,-0.913351755556901,19
-0.7842809575049293,-0.38439924530465236,-0.24600022868480334,-0.24588444686849403,-0.2988497624128642,-0.913351755556901,8
-0.268158295994448,1.1345872907021204,2.427013592639776,1.9167610148201817,-0.2988497624128642,1.0948684271048086,34
-0.268158295994448,1.1345872907021204,-0.24600022868480334,-0.24588444686849403,-0.2988497624128642,1.0948684271048086,11
0.4159187708057386,-1.8559926315497086,-0.7806029929497191,-1.3272071777128318,-0.2988497624128642,1.0948684271048086,21
-0.14678978414272775,0.16603490014725897,-0.24600022868480334,-0.24588444686849403,1.501281736536086,-0.913351755556901,0
0.26460218460109014,1.1697111478855433,-0.24600022868480334,-0.24588444686849403,-1.1989155118873394,-0.913351755556901,7
-0.4443440433576611,-0.3050097050950021,-0.24600022868480334,-0.24588444686849403,-1.1989155118873394,-0.913351755556901,7
-1.3478651871422336,0.4075715618753625,-0.7806029929497191,1.9167610148201817,-1.1989155118873394,-0.913351755556901,20
-0.35485009017421265,0.3156721547237554,2.427013592639776,-1.3272071777128318,-1.1989155118873394,1.0948684271048086,6
-0.22227294230738395,0.9281744861577818,-0.24600022868480334,-0.24588444686849403,-1.1989155118873394,1.0948684271048086,5
-0.22227294230738395,0.9281744861577818,-0.24600022868480334,-0.24588444686849403,-1.1989155118873394,1.0948684271048086,5
-0.17341029467871918,-0.07886980268033916,-0.7806029929497191,-1.3272071777128318,-0.2988497624128642,1.0948684271048086,21
0.3138151021052154,-1.705393079516165,-0.24600022868480334,-0.24588444686849403,-0.2988497624128642,-0.913351755556901,8
-0.04188395643839633,0.8937723520670586,-0.24600022868480334,-0.24588444686849403,-0.2988497624128642,-0.913351755556901,8
0.732913008109537,-1.0221618849865977,2.427013592639776,-1.3272071777128318,-0.2988497624128642,1.0948684271048086,9
0.732913008109537,-1.0221618849865977,2.427013592639776,-1.3272071777128318,-0.2988497624128642,1.0948684271048086,9
0.09191913599260626,-0.017042191062913273,-0.7806029929497191,0.8354382839758439,-0.2988497624128642,-0.913351755556901,12
0.6980611554999133,-0.9827076892462908,2.427013592639776,-1.3272071777128318,-0.2988497624128642,1.0948684271048086,9
0.6980611554999133,-0.9827076892462908,2.427013592639776,-1.3272071777128318,-0.2988497624128642,1.0948684271048086,9
0.4374603681473665,1.7432404323076156,-0.24600022868480334,-0.24588444686849403,-0.2988497624128642,-0.913351755556901,8
-1.207932371890486,0.4001137565829895,-0.24600022868480334,-0.24588444686849403,-0.2988497624128642,-0.913351755556901,8
0.8852804039405668,0.8461386279413369,2.427013592639776,-1.3272071777128318,-0.2988497624128642,1.0948684271048086,9
-0.007732643579693628,-0.9040398721296825,-0.24600022868480334,-0.24588444686849403,1.501281736536086,-0.913351755556901,0
0.05058729068665277,-0.16162738398948404,2.427013592639776,1.9167610148201817,1.501281736536086,1.0948684271048086,69
0.12957314760603814,-0.7014762574135331,-0.24600022868480334,-0.24588444686849403,1.501281736536086,-0.913351755556901,0
-0.24924372271883585,-0.09306369017238515,-0.7806029929497191,0.8354382839758439,1.501281736536086,1.0948684271048086,4
-0.7993425621503518,-1.1847901552337456,-0.24600022868480334,-0.24588444686849403,1.501281736536086,-0.913351755556901,0
-1.1168622042672787,-0.2186435083220153,-0.24600022868480334,-0.24588444686849403,1.501281736536086,-0.913351755556901,0
-0.23558319757537965,0.08953225230909248,-0.24600022868480334,-0.24588444686849403,1.501281736536086,-0.913351755556901,0
1.1147071723758872,1.2601671088514086,-0.24600022868480334,-0.24588444686849403,0.6012159870616108,-0.913351755556901,1
-0.29372799690405804,0.6267348077263469,-0.24600022868480334,-0.24588444686849403,0.6012159870616108,-0.913351755556901,1
-0.3592284636175308,0.6219233204407686,2.427013592639776,-1.3272071777128318,0.6012159870616108,1.0948684271048086,14
-0.3205236423777175,1.157441855307934,-0.7806029929497191,1.9167610148201817,-1.1989155118873394,-0.913351755556901,22
-0.14451302995217247,-0.5511172797443367,-0.24600022868480334,-0.24588444686849403,-1.1989155118873394,1.0948684271048086,5
-0.2303291494432237,-0.021853678348149785,2.427013592639776,-1.3272071777128318,-1.1989155118873394,1.0948684271048086,6
-0.398458689670597,0.5054853281336006,1.357808064109944,-1.3272071777128318,-1.1989155118873394,-0.913351755556901,64
-0.32980579407785554,-0.580467352185476,-0.7806029929497191,0.8354382839758439,-1.1989155118873394,-0.913351755556901,23
